Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Score,Global_Sales_Log
Wii,2009,Action,Conspiracy Entertainment,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2010,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2005,Role-Playing,Nintendo,0.06,0.0,0.0,0.0,0.06,7.8,0.058268908123975775
XOne,2016,Action,Tecmo Koei,0.02,0.03,0.0,0.0,0.06,7.4,0.058268908123975775
GC,2003,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
Wii,2008,Adventure,Koch Media,0.04,0.01,0.0,0.0,0.06,7.6,0.058268908123975775
PC,2011,Role-Playing,Sony Online Entertainment,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PC,2007,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,8.0,0.058268908123975775
GC,2002,Sports,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.06,4.7,0.058268908123975775
PSV,2016,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
DS,2007,Simulation,Unknown,0.0,0.0,0.06,0.0,0.06,7.5,0.058268908123975775
PS2,2011,Action,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,8.2,0.058268908123975775
Wii,2009,Adventure,Ubisoft,0.05,0.01,0.0,0.0,0.06,7.6,0.058268908123975775
XB,2004,Shooter,Atari,0.05,0.01,0.0,0.0,0.06,8.6,0.058268908123975775
DS,2007,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06,7.0,0.058268908123975775
PC,2005,Shooter,Activision,0.0,0.05,0.0,0.01,0.06,8.4,0.058268908123975775
DS,2009,Shooter,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,8.2,0.058268908123975775
PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
Wii,2010,Racing,Storm City Games,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PSV,2015,Role-Playing,Compile Heart,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS4,2016,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
XB,2005,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,6.7,0.058268908123975775
N64,1999,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
XOne,2016,Action,Insomniac Games,0.05,0.0,0.0,0.01,0.06,6.9,0.058268908123975775
3DS,2012,Fighting,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06,7.6,0.058268908123975775
X360,2014,Fighting,Namco Bandai Games,0.05,0.01,0.0,0.01,0.06,5.7,0.058268908123975775
PSV,2014,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
X360,2011,Racing,Capcom,0.0,0.05,0.0,0.01,0.06,7.4,0.058268908123975775
X360,2007,Sports,Activision Value,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PC,2011,Action,Capcom,0.04,0.02,0.0,0.01,0.06,5.3,0.058268908123975775
PS2,2003,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06,8.1,0.058268908123975775
PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2011,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
DS,2007,Misc,Activision,0.05,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
PS,1996,Sports,Midway Games,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2010,Simulation,Little Orbit,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2010,Simulation,DreamCatcher Interactive,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
PS2,2008,Adventure,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PC,2007,Role-Playing,Atari,0.0,0.05,0.0,0.01,0.06,8.8,0.058268908123975775
N64,1998,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1998,Puzzle,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,7.5,0.058268908123975775
N64,1998,Shooter,Hudson Entertainment,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1999,Racing,Kemco,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1999,Sports,THQ,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1998,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,2000,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,2000,Racing,Vatical Entertainment,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1998,Racing,THQ,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
N64,1998,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
Wii,2009,Adventure,Nintendo,0.0,0.03,0.03,0.0,0.06,7.6,0.058268908123975775
N64,1998,Misc,Titus,0.05,0.01,0.0,0.0,0.06,7.1,0.058268908123975775
SAT,1997,Fighting,Capcom,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
GC,2002,Puzzle,Ubisoft,0.05,0.01,0.0,0.0,0.06,7.5,0.058268908123975775
PSV,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,8.0,0.058268908123975775
PSP,2007,Action,Unknown,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2007,Shooter,Konami Digital Entertainment,0.05,0.0,0.0,0.01,0.06,6.6,0.058268908123975775
DS,2007,Adventure,Midway Games,0.06,0.0,0.0,0.0,0.06,7.2,0.058268908123975775
3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PC,2009,Shooter,Namco Bandai Games,0.0,0.05,0.0,0.01,0.06,8.7,0.058268908123975775
XB,2004,Racing,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
GBA,2005,Racing,Crave Entertainment,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
3DS,2015,Action,FuRyu,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2007,Platform,Disney Interactive Studios,0.05,0.01,0.0,0.0,0.06,7.7,0.058268908123975775
DS,2008,Puzzle,UFO Interactive,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2009,Misc,City Interactive,0.06,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
PC,2010,Adventure,Deep Silver,0.0,0.05,0.0,0.01,0.06,7.6,0.058268908123975775
DS,2009,Sports,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
Wii,2011,Puzzle,Crave Entertainment,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
PC,2010,Action,Electronic Arts,0.04,0.01,0.0,0.01,0.06,6.8,0.058268908123975775
DS,2008,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PS2,2007,Shooter,Unknown,0.03,0.02,0.0,0.01,0.06,7.4,0.058268908123975775
PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS,1999,Racing,Crave Entertainment,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2006,Sports,Activision Value,0.06,0.0,0.0,0.0,0.06,4.0,0.058268908123975775
DS,2008,Sports,Activision,0.06,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
SAT,1994,Sports,Sega,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
3DS,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS3,2015,Sports,Activision,0.05,0.0,0.0,0.01,0.06,3.1,0.058268908123975775
DS,2007,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,7.6,0.058268908123975775
PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,8.5,0.058268908123975775
PS2,2004,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,8.6,0.058268908123975775
Wii,2008,Puzzle,Ubisoft,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
GBA,2004,Sports,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
GBA,2002,Fighting,Sammy Corporation,0.04,0.02,0.0,0.0,0.06,5.9,0.058268908123975775
PSP,2008,Fighting,Capcom,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
DS,2009,Misc,Rocket Company,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PSP,2007,Role-Playing,Mercury Games,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2008,Simulation,Tecmo Koei,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
GBA,2005,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
3DS,2016,Strategy,Nintendo,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
WiiU,2015,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,6.5,0.058268908123975775
PS2,2006,Misc,Irem Software Engineering,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PSP,2005,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2006,Strategy,Ubisoft,0.05,0.01,0.0,0.0,0.06,7.0,0.058268908123975775
GBA,2003,Platform,THQ,0.04,0.02,0.0,0.0,0.06,2.5,0.058268908123975775
PS2,2000,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PSP,2006,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
XB,2004,Misc,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.06,7.1,0.058268908123975775
SCD,1994,Role-Playing,Sega,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS2,2007,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PSP,2010,Misc,Asgard,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PS,2002,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PS2,2009,Fighting,Ecole,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PSV,2014,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PS,1995,Puzzle,Psygnosis,0.03,0.02,0.0,0.0,0.06,7.5,0.058268908123975775
GBA,2005,Action,D3Publisher,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
GBA,2002,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,0.06,7.8,0.058268908123975775
GC,2003,Action,Capcom,0.05,0.01,0.0,0.0,0.06,8.5,0.058268908123975775
3DS,2016,Adventure,Xseed Games,0.05,0.0,0.0,0.01,0.06,7.6,0.058268908123975775
SAT,1995,Adventure,Yumedia,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
GC,2002,Sports,Activision,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2012,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.5,0.058268908123975775
PC,2003,Strategy,Microsoft Game Studios,0.03,0.02,0.0,0.01,0.06,8.0,0.058268908123975775
PS2,2005,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,7.9,0.058268908123975775
XB,2005,Sports,Take-Two Interactive,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
3DS,2014,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
3DS,2013,Shooter,Activision,0.0,0.06,0.0,0.0,0.06,7.4,0.058268908123975775
3DS,2013,Role-Playing,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
3DS,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
XB,2003,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,8.4,0.058268908123975775
DS,2009,Action,Mindscape,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
XOne,2016,Racing,Milestone S.r.l.,0.03,0.02,0.0,0.01,0.06,7.4,0.058268908123975775
PSP,2005,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
PS2,2001,Shooter,3DO,0.03,0.02,0.0,0.01,0.06,6.4,0.058268908123975775
DS,2008,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,8.0,0.058268908123975775
PC,2008,Role-Playing,Ascaron Entertainment GmbH,0.0,0.05,0.0,0.01,0.06,6.9,0.058268908123975775
Wii,2010,Misc,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
X360,2014,Action,Little Orbit,0.0,0.05,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2005,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,7.0,0.058268908123975775
PS2,2006,Action,505 Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS2,2004,Sports,Ignition Entertainment,0.03,0.02,0.0,0.01,0.06,7.4,0.058268908123975775
X360,2008,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,3.3,0.058268908123975775
DS,2006,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PS4,2015,Adventure,Aqua Plus,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PC,2010,Sports,Konami Digital Entertainment,0.0,0.05,0.0,0.01,0.06,7.4,0.058268908123975775
GBA,2004,Sports,Atari,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PC,1992,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06,7.8,0.058268908123975775
XB,2004,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,4.3,0.058268908123975775
PSP,2012,Action,5pb,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
X360,2010,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2008,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2005,Puzzle,Atari,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2006,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2008,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,6.6,0.058268908123975775
DS,2010,Misc,Destineer,0.05,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
DS,2010,Strategy,Ubisoft,0.05,0.0,0.0,0.0,0.06,7.8,0.058268908123975775
PS,1999,Action,Psygnosis,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2011,Simulation,THQ,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
3DO,1995,Adventure,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS,1996,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,7.6,0.058268908123975775
NES,1989,Puzzle,HAL Laboratory,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2010,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PS3,2008,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,3.5,0.058268908123975775
X360,2007,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,6.1,0.058268908123975775
PS3,2016,Fighting,PQube,0.02,0.02,0.02,0.01,0.06,7.6,0.058268908123975775
GBA,2004,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,8.9,0.058268908123975775
PS2,2010,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,7.9,0.058268908123975775
XB,2005,Simulation,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,7.5,0.058268908123975775
PS3,2011,Racing,Evolved Games,0.05,0.0,0.0,0.01,0.06,7.4,0.058268908123975775
PS2,2008,Misc,Paon,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
XOne,2015,Action,Ubisoft,0.05,0.0,0.0,0.01,0.06,8.4,0.058268908123975775
SAT,1996,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06,7.5,0.058268908123975775
X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,6.5,0.058268908123975775
PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
SNES,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.7,0.058268908123975775
PC,2009,Racing,Electronic Arts,0.0,0.05,0.0,0.01,0.06,5.8,0.058268908123975775
PSP,2006,Action,Atari,0.05,0.0,0.0,0.01,0.06,7.8,0.058268908123975775
PSV,2015,Role-Playing,Aksys Games,0.01,0.0,0.05,0.0,0.06,8.3,0.058268908123975775
PC,2004,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,0.06,8.1,0.058268908123975775
PS,1997,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2007,Puzzle,Phenomedia,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2010,Role-Playing,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
X360,2009,Action,SouthPeak Games,0.05,0.01,0.0,0.0,0.06,5.0,0.058268908123975775
XB,2002,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06,7.6,0.058268908123975775
PSP,2007,Fighting,Grand Prix Games,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PS2,2006,Misc,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,7.1,0.058268908123975775
DS,2007,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
Wii,2010,Adventure,Hudson Soft,0.05,0.0,0.0,0.0,0.06,7.6,0.058268908123975775
Wii,2009,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2009,Puzzle,Destineer,0.06,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2008,Misc,Electronic Arts,0.05,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
DS,2008,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PSP,2011,Adventure,D3Publisher,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
XB,2002,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.06,8.6,0.058268908123975775
PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,7.8,0.058268908123975775
PS2,2006,Shooter,Ubisoft,0.03,0.02,0.0,0.01,0.06,4.6,0.058268908123975775
DS,2009,Misc,P2 Games,0.0,0.05,0.0,0.0,0.06,7.1,0.058268908123975775
GB,1991,Action,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
Wii,2010,Puzzle,Rising Star Games,0.04,0.02,0.0,0.0,0.06,7.2,0.058268908123975775
GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,8.5,0.058268908123975775
DS,2006,Puzzle,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
PS,1998,Fighting,SNK,0.0,0.0,0.05,0.0,0.06,7.6,0.058268908123975775
PSP,2009,Sports,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
XB,2004,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,4.6,0.058268908123975775
DS,2008,Simulation,Mercury Games,0.05,0.0,0.0,0.0,0.06,7.5,0.058268908123975775
DS,2008,Sports,RTL,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PSV,2014,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
X360,2012,Action,505 Games,0.03,0.02,0.0,0.0,0.06,3.5,0.058268908123975775
PS4,2016,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
X360,2008,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,8.1,0.058268908123975775
PS2,2007,Role-Playing,Nippon Ichi Software,0.03,0.02,0.0,0.01,0.06,7.5,0.058268908123975775
SAT,1998,Platform,Sega,0.0,0.0,0.06,0.0,0.06,7.7,0.058268908123975775
Wii,2007,Platform,Unknown,0.05,0.0,0.0,0.0,0.06,7.7,0.058268908123975775
PC,2016,Fighting,Capcom,0.0,0.05,0.0,0.0,0.06,2.9,0.058268908123975775
WiiU,2014,Action,Activision,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
DS,2010,Action,Takara Tomy,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS3,2015,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS,1999,Sports,Interplay,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
GBA,2001,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,9.0,0.058268908123975775
PS,2000,Action,Infogrames,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
SNES,1992,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PS2,2002,Sports,DigiCube,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS4,2015,Sports,Nordic Games,0.0,0.05,0.0,0.01,0.06,4.1,0.058268908123975775
PSP,2006,Action,Activision,0.05,0.0,0.0,0.01,0.06,7.6,0.058268908123975775
GBA,2003,Action,Atari,0.04,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2006,Misc,Sega,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PS2,2000,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
DS,2007,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,7.6,0.058268908123975775
X360,2007,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.5,0.058268908123975775
XB,2005,Action,SCi,0.04,0.01,0.0,0.0,0.06,7.1,0.058268908123975775
GC,2006,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,7.1,0.058268908123975775
PSP,2011,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
DS,2009,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
DS,2010,Adventure,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,7.6,0.058268908123975775
X360,2011,Adventure,Activision,0.0,0.05,0.0,0.01,0.06,7.6,0.058268908123975775
Wii,2008,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,8.2,0.058268908123975775
PC,2007,Shooter,THQ,0.01,0.04,0.0,0.01,0.06,8.4,0.058268908123975775
DS,2005,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,7.7,0.058268908123975775
DS,2007,Misc,Capcom,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
DS,2011,Misc,Atari,0.05,0.0,0.0,0.0,0.06,7.1,0.058268908123975775
PSP,2009,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS2,2007,Fighting,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,7.6,0.058268908123975775
PS2,2004,Action,Sega,0.03,0.02,0.0,0.01,0.06,8.4,0.058268908123975775
PS,2001,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PS2,2006,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
X360,2014,Simulation,Kalypso Media,0.03,0.02,0.0,0.0,0.06,7.2,0.058268908123975775
DS,2006,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,6.8,0.058268908123975775
PS,1995,Fighting,Ocean,0.03,0.02,0.0,0.0,0.06,7.6,0.058268908123975775
GC,2005,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
PS2,2001,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0.0,0.06,7.8,0.058268908123975775
PS4,2015,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06,1.9,0.058268908123975775
DS,2008,Sports,Ubisoft,0.05,0.0,0.0,0.0,0.06,7.4,0.058268908123975775
GC,2003,Role-Playing,Activision,0.04,0.01,0.0,0.0,0.06,9.1,0.058268908123975775
GC,2002,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.06,7.8,0.058268908123975775
GC,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06,6.9,0.058268908123975775
PS4,2016,Action,Ubisoft,0.0,0.04,0.01,0.01,0.06,7.4,0.058268908123975775
PSP,2006,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06,6.9,0.058268908123975775
PS3,2010,Adventure,Idea Factory,0.03,0.0,0.03,0.01,0.06,6.5,0.058268908123975775
DS,2011,Action,Activision,0.05,0.01,0.0,0.0,0.06,5.6,0.058268908123975775
DS,2007,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS3,2015,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06,7.4,0.058268908123975775
PC,2005,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06,7.8,0.058268908123975775
Wii,2010,Shooter,Unknown,0.03,0.02,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2005,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,7.7,0.058268908123975775
PSV,2012,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
Wii,2009,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,7.8,0.058268908123975775
PS,1997,Adventure,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,7.6,0.058268908123975775
PS2,2005,Misc,Mastiff,0.03,0.02,0.0,0.01,0.06,8.4,0.058268908123975775
Wii,2009,Sports,DTP Entertainment,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
PSP,2012,Action,Idea Factory,0.0,0.0,0.06,0.0,0.06,7.4,0.058268908123975775
PS3,2014,Role-Playing,Aksys Games,0.03,0.0,0.02,0.01,0.06,6.4,0.058268908123975775
GC,2002,Racing,Activision,0.04,0.01,0.0,0.0,0.06,7.4,0.058268908123975775
PSV,2012,Racing,Sony Computer Entertainment,0.0,0.04,0.0,0.01,0.06,6.8,0.058268908123975775
PS2,2007,Misc,D3Publisher,0.0,0.0,0.06,0.0,0.06,7.1,0.058268908123975775
PS2,2004,Racing,Codemasters,0.03,0.02,0.0,0.01,0.06,7.4,0.058268908123975775
